sno,uni_fk,aqi,co,no2,so2,nh3,latitude,longitude,currency,geohash,drive_in,speed_in,timezone,what3words,city,state,address
1653,7088,0,NULL,NULL,NULL,NULL,50.8748,8.02431,EUR,u1j9qt7p5zznww4r3v23,right,km/h,CET,file.pure.ants,,"North Rhine-Westphalia","Siegen, North Rhine-Westphalia, Germany"
1654,7089,0,NULL,NULL,NULL,NULL,47.2173,-1.55336,EUR,gbqusesukj6g6wjdbvdf,right,km/h,CET,stitch.monkey.mental,,"Pays de la Loire","Nantes, Loire-Atlantique, France"
1655,7090,0,NULL,NULL,NULL,NULL,46.5833,0.33333,EUR,u021p84xx4hg7e53ff41,right,km/h,CET,impaled.masters.builds,,Poitou-Charentes,"Poitiers, Vienne, France"
1656,7091,0,NULL,NULL,NULL,NULL,47.2754,8.4897,CHF,u0qhcnnp0r5jke2d8hzn,right,km/h,CET,heartburn.redeemed.craters,,Zurich,"Aeugst am Albis, Bezirk Affoltern, Switzerland"
1657,7092,0,NULL,NULL,NULL,NULL,47.2817,8.45023,CHF,u0qhbr378wh5twsjwwwq,right,km/h,CET,animate.polygraph.apprehend,,Zurich,"Affoltern am Albis, Bezirk Affoltern, Switzerland"
1658,7093,0,NULL,NULL,NULL,NULL,26.9167,87.9167,NPR,tuy90s4byyuwccjn8x40,left,km/h,+0545,dignifying.boil.thankful,,"Eastern Region","Ilām, Mechī Zone, Nepal"
1659,7095,0,NULL,NULL,NULL,NULL,1.46685,110.433,MYR,w2q82gncpby0xjn7er0k,left,km/h,+08,cropped.oversleep.undermined,,Sarawak,"Universiti Malaysia Sarawak, Jalan Datuk Mohamad Musa, 94300 Kampung Mangka, Sarawak, Malaysia"
1660,7096,0,NULL,NULL,NULL,NULL,2.97138,101.73,MYR,w282fuvvd9f191nrrgjc,left,km/h,+08,roved.bearskin.voices,Sepang,Selangor,"Universiti Tenaga Nasional, Jalan Ayer Hitam, Sepang, Selangor, Malaysia"
1661,7097,0,NULL,NULL,NULL,NULL,4.33861,101.14,MYR,w0zbtmzf62q7zkw1ke0z,left,km/h,+08,feedback.sprees.stationing,,Perak,"Universiti Tunku Abdul Rahman (UTAR), Jalan Universiti, Kampar, 31900 Kampung Tanjung Rengas, Perak, Malaysia"
1662,7098,0,NULL,NULL,NULL,NULL,36.0935,-94.1771,USD,9ymj2fwk4b2penqu63dh,right,mph,CST,doting.groovy.breakthrough,Fayetteville,Arkansas,"University of Arkansas, North School Avenue, Fayetteville, AR 72701, United States of America"
1663,7099,0,NULL,NULL,NULL,NULL,26.0483,50.5051,BHD,theujmbwq8swt2pz0y79,right,km/h,+03,hero.loop.fogged,,"Southern Governorate","University of Bahrain, Road 5409, Zallaq 902, Bahrain"
1664,7100,0,NULL,NULL,NULL,NULL,23.7947,90.4025,BDT,wh0r35tn38y1s2zmznsn,left,km/h,+06,broken.surcharge.bucked,Dhaka,"Dhaka Division","Campus 2, AIUB (American International University Bangladesh), House 82/B Road 4, Gulshan, Dhaka - 1213, Bangladesh"
1665,7101,0,NULL,NULL,NULL,NULL,44.8061,20.4748,RSD,srywcutq8wgenfmh819p,right,km/h,CET,bongo.diet.spices,Belgrade,"Central Serbia","Svetozar Marković University Library, King Alexander Boulevard 71, 11000 Belgrade, Serbia"
1666,7102,0,NULL,NULL,NULL,NULL,50.7544,0.263615,GBP,u100tzxcydm2qhbf6gc3,left,mph,GMT,wires.logic.goes,,England,"University of Brighton, Wellcombe Crescent, Eastbourne, BN20 7XW, United Kingdom"
1667,7103,0,NULL,NULL,NULL,NULL,44.4356,26.1009,RON,sxfsccq07st0p0mj7j2g,right,km/h,EET,total.consumed.lottery,Bucharest,,"University of Bucharest, Bulevardul Regina Elisabeta 4-12, 030018 Bucharest, Romania"
1668,7104,0,NULL,NULL,NULL,NULL,22.5609,88.4104,INR,tunb7g4e03jmk74tbc5z,left,km/h,IST,clever.merely.puddings,Kolkata,"West Bengal","West Bengal National University of Juridical Sciences, Eastern Metropolitan Bypass, Tapuriaghat, Kolkata - 700010, West Bengal, India"
1669,7105,0,NULL,NULL,NULL,NULL,53.7637,-2.70893,GBP,gcw1f77km3cm9c8m4j35,left,mph,GMT,angle.sudden.mouse,Preston,England,"University of Central Lancashire, Lodge Street, Preston, PR1 8NL, United Kingdom"
1670,7106,0,NULL,NULL,NULL,NULL,23.7314,90.3918,BDT,wh0r0bjm2wnge8zexv3h,left,km/h,+06,elevate.brave.culminate,Dhaka,"Dhaka Division","University of Dhaka, Kazi Nazrul Islam Avenue, Shahbag, Dhaka - ১২০৫, Bangladesh"
1671,7107,0,NULL,NULL,NULL,NULL,31.5799,74.3546,PKR,ttsgeuzqkzbf52kzvb9d,left,km/h,PKT,herds.derailed.adopts,,Punjab,"University of Engineering and Technology, Gate-3 Road, Kot Khwaja Saeed, Begampura 54010, Pakistan"
1672,7108,0,NULL,NULL,NULL,NULL,54.3964,18.574,PLN,u3tjqwt1yp21vv2kc9pv,right,km/h,CET,trio.refrain.sport,Gdansk,"Pomeranian Voivodeship","University of Gdansk, Wita Stwosza, 80-312 Gdansk, Poland"
1673,7109,0,NULL,NULL,NULL,NULL,32.028,44.3738,IQD,svxw1wxbrs3f920dr9ff,right,km/h,+03,demoted.forecast.thundered,"Al Kufa","Al-Najaf Governorate","Kufa University, Al-Kufah District, شارع الكوفة, Al Kufa, Iraq"
1674,7110,0,NULL,NULL,NULL,NULL,-29.6228,30.3947,ZAR,kdtx7xkf8nxccy1ysuy0,left,km/h,SAST,escapes.slips.type,Pietermaritzburg,KwaZulu-Natal,"University of KwaZulu-Natal, Ridge Road, Scottsville, Pietermaritzburg, 3200, South Africa"
1675,7111,0,NULL,NULL,NULL,NULL,56.9507,24.1161,EUR,ud15uz8f0ujhzc029bfb,right,km/h,EET,task.spotty.sensual,Riga,Vidzeme,"University of Latvia, Raiņa bulvāris 19, Riga, LV-1050, Latvia"
1676,7112,0,NULL,NULL,NULL,NULL,53.2297,-0.550105,GBP,gcrwg6pmtd5fz3m6w28t,left,mph,GMT,bleak.edit.gears,Lincoln,England,"University of Lincoln, Brayford Way, Lincoln, LN6 7FU, United Kingdom"
1677,7113,0,NULL,NULL,NULL,NULL,51.7761,19.4856,PLN,u3jye3sczch5vv6jdy6d,right,km/h,CET,singing.spades.combining,Łódź,"Łódź Voivodeship","University of Lodz, Jana Matejki, 90-237 Łódź, Poland"
1678,7114,0,NULL,NULL,NULL,NULL,6.0398,116.113,MYR,w94d65wb65x7syy426pt,left,km/h,+08,hung.gearbox.partners,,Sabah,"UMS Aquarium & Marine Museum, Jalan UMS, 88999 Menggatal, Sabah, Malaysia"
1679,7115,0,NULL,NULL,NULL,NULL,34.3646,-89.5396,USD,dn076rzhrk146gvk1cjk,right,mph,CST,displays.coins.famed,,Mississippi,"University of Mississippi, Philip Road, Molly Barr Cove, Oxford, MS 38677, United States of America"
1680,7116,0,NULL,NULL,NULL,NULL,46.8546,-113.966,USD,c2qfw9sgfu6hnjsgxv7p,right,mph,MST,moves.pulled.woes,Missoula,Montana,"University of Montana, Pengelly Ridge Trail, Missoula, MT 59812, United States of America"
1681,7117,0,NULL,NULL,NULL,NULL,19.0239,72.8588,INR,te7u1znnk63uqquc5vwx,left,km/h,IST,harmonica.constrain.wizard,Mumbai,Maharashtra,"Institute of Chemical Technology, P B Sule Marg, Matunga East, Mumbai - 400019, Maharashtra, India"
1682,7118,0,NULL,NULL,NULL,NULL,43.4557,-70.3898,USD,drtznnzex5hpyy8ztjgy,right,mph,EST,saturated.flinch.outing,Biddeford,Maine,"University of New England, Pool Street, Biddeford, ME 04005, United States of America"
1683,7119,0,NULL,NULL,NULL,NULL,43.1383,-70.9324,USD,drtt3vhdeew8jzq3gfzt,right,mph,EST,status.pizza.rewarding,,"New Hampshire","University of New Hampshire, 105 Main Street, Durham, NH 03824, United States of America"
1684,7120,0,NULL,NULL,NULL,NULL,49.8396,18.2891,CZK,u2v581j8z9hdsvbpz0h4,right,km/h,CET,tunnel.oiled.mule,Ostrava,Moravia-Silesia,"Pedagogical Faculty, University of Ostrava (Building B), Českobratrská, 702 72 Ostrava, Czechia"
1685,7121,0,NULL,NULL,NULL,NULL,41.3815,-81.7307,USD,dpmgkjm88prpu2yfj2px,right,mph,EST,intro.oppose.manage,Cleveland,Ohio,"University Hospitals Parma Medical Center, 7007 Powers Boulevard, Cleveland, OH 44129, United States of America"
1686,7122,0,NULL,NULL,NULL,NULL,7.25636,80.5971,LKR,tc3360bzr7p0htjbns6v,left,km/h,+0530,deposits.skewing.keeps,Kandy,"Central Province","University of Peradeniya, Kandy - Galaha - Deltota Road, Peradeniya, Kandy 20400, Sri Lanka"
1687,7123,0,NULL,NULL,NULL,NULL,53.4888,-2.2723,GBP,gcw2k336gdsgcus6k2vp,left,mph,GMT,swaps.famed.timing,Salford,England,"University of Salford, A6, Salford, M5 4BN, United Kingdom"
1688,7124,0,NULL,NULL,NULL,NULL,32.7726,-117.189,USD,9mudmq16nwfds278zuk0,right,mph,PST,solo.riches.decks,"San Diego",California,"University of San Diego, 5998 Alcala Park Way, San Diego, CA 92110, United States of America"
1689,7125,0,NULL,NULL,NULL,NULL,37.7793,-122.451,USD,9q8yvt98d8umrhgr1hg4,right,mph,PST,divisions.blend.most,"San Francisco",California,"University of San Francisco, 2130 Fulton Street, San Francisco, CA 94117, United States of America"
1690,7126,0,NULL,NULL,NULL,NULL,14.6098,120.989,PHP,wdw515tudbh3v3hjvrqp,right,km/h,PST,over.transfers.cookers,Manila,,"University of Santo Tomas, España Boulevard, Manila, 1008, Philippines"
1691,7127,0,NULL,NULL,NULL,NULL,50.2608,19.029,PLN,u2vtcj8w87t090mgz2j6,right,km/h,CET,topic.tequila.trusts,Katowice,"Silesian Voivodeship","University of Silesia in Katowice, Tunel Katowicki, 40-201 Katowice, Poland"
1692,7128,0,NULL,NULL,NULL,NULL,37.9804,-121.313,USD,9qc8p6nsjb0udupwrew2,right,mph,PST,commented.hoping.guitar,Stockton,California,"University of the Pacific, 3601 Pacific Avenue, Stockton, CA 95211, United States of America"
1693,7129,0,NULL,NULL,NULL,NULL,31.4933,74.295,PKR,ttsg4t5vx8s0p9ch88pj,left,km/h,PKT,rifled.mavericks.pasta,,Punjab,"University of the Punjab, Khayaban-e-Jamia Punjab, Garden Town, Model Town 54600, Pakistan"
1694,7130,0,NULL,NULL,NULL,NULL,-33.9327,18.6286,ZAR,k3vnzyszwb8g975wy88u,left,km/h,SAST,tonight.restless.wage,,"Western Cape","University of the Western Cape, Junction Street, Belhar, Elsiesriver, 7493, South Africa"
1695,7131,0,NULL,NULL,NULL,NULL,51.1086,17.0594,PLN,u3h4u0n33kvgde7w241u,right,km/h,CET,liner.snore.tags,Wroclaw,"Lower Silesian Voivodeship","Wrocław University of Science and Technology, Tytusa Chałubińskiego, 50-371 Wroclaw, Poland"
1696,7133,0,NULL,NULL,NULL,NULL,41.7525,-111.809,USD,9x2mx8z39rfkgpx8kr49,right,mph,MST,tables.strict.human,,Utah,"Utah State University, Deerhaven Drive, North Logan, Cache County, UT 84341, United States of America"
1697,7134,0,NULL,NULL,NULL,NULL,12.9723,79.1608,INR,tf23c3e156btfz7tbzws,left,km/h,IST,declining.pinch.engraving,,"Tamil Nadu","Vellore Institute of Technology - VIT, Small subway, Vellore District, - 632014, Tamil Nadu, India"
1698,7135,0,NULL,NULL,NULL,NULL,43.0253,-89.5434,USD,dp8kf2s888s6y13b4gwf,right,mph,CST,quit.crocodiles.fluttering,Madison,Wisconsin,"University Ridge Golf Course, 9002 County Road PD, Madison, WI 53593, United States of America"
1699,7136,0,NULL,NULL,NULL,NULL,21.0245,105.841,VND,w7er87rhw4b7xm4epqrp,right,km/h,+07,compose.aquatics.buyers,,"Thành Phố Hà Nội","Hanoi, Thành Phố Hà Nội, Vietnam"
1700,7137,0,NULL,NULL,NULL,NULL,51.705,39.1852,RUB,uc5y5stg2tkbkc77w591,right,km/h,MSK,trifle.risking.stealing,Voronezh,"Voronezh Oblast","Voronezh State University, улица 20-летия Октября, Ленинский район, Voronezh, Voronezh Oblast, Russia, 394006"
1701,7138,0,NULL,NULL,NULL,NULL,54.8695,23.9083,EUR,u9c00h9myu0z7wy4mkwk,right,km/h,EET,equality.sweetly.slipped,Kaunas,"Kaunas County","Botanical Garden of Vytautas Magnus University, Vilties g., 46327 Kaunas, Lithuania"
1702,7139,0,NULL,NULL,NULL,NULL,52.1615,21.0441,PLN,u3qbwzeyfnn7nru97cuy,right,km/h,CET,wins.trek.deployed,Warsaw,"Masovian Voivodeship","Warsaw University of Life Sciences, Aleja Jana Rodowicza "Anody", 02-787 Warsaw, Poland"
1703,7141,0,NULL,NULL,NULL,NULL,30.609,114.351,CNY,wt3q4hhnt3t0fk6c5e0k,right,km/h,CST,inhales.kinds.privately,"Wuchang District",Hubei,"Wuhan University of Technology, 和平大道, 濱江商務區, 430080 Hubei, China"
1704,7142,0,NULL,NULL,NULL,NULL,31.2754,120.736,CNY,wttcgmt08hjur1g3pb7x,right,km/h,CST,surround.division.upholding,"Suzhou City",Jiangsu,"Xi'an Jiaotong-Liverpool University, 松涛街, 苏州工业园区直属镇, 215123 Jiangsu, China"
1705,7143,0,NULL,NULL,NULL,NULL,35.8365,128.753,KRW,wy7ecgg6urk3xwdmexsm,right,km/h,KST,arrival.zipped.mixture,Gyeongsan-si,"North Gyeongsang","Yeungnam University, Daehak-ro, Bukbu-dong, Gyeongsan-si, North Gyeongsang, South Korea"
1706,7144,0,NULL,NULL,NULL,NULL,29.7105,-95.3958,USD,9vk1j0wuhdrtwmyf65gn,right,mph,CST,sticks.slang.filed,Houston,Texas,"Baylor College of Medicine, 1 Baylor Plaza, Houston, TX 77030, United States of America"
1707,7145,0,NULL,NULL,NULL,NULL,45.1491,11.8206,EUR,u202ugpkz1xyf80586ym,right,km/h,CET,hometowns.chillier.embedding,,Veneto,"Stroppare, Padua, Italy"
1708,7146,0,NULL,NULL,NULL,NULL,48.1734,16.3878,EUR,u2edhctq0x8py89hjrb7,right,km/h,CET,brothers.petition.seagull,Vienna,,"Central European University, Quellenstraße 51, 1100 Vienna, Austria"
1709,7147,0,NULL,NULL,NULL,NULL,55.661,12.6317,DKK,u3buxky0sfunbtgz4xz8,right,km/h,CET,detection.rental.tides,Copenhagen,Denmark,"Copenhagen Business School, Krimsvej, 1441 København K, Denmark"
1710,7148,0,NULL,NULL,NULL,NULL,52.0704,-0.628793,GBP,gcr81xnhhhcy3tnwgwqk,left,mph,GMT,flaunting.foot.teardrop,,England,"Cranfield University, College Road, Cranfield, MK43 0TR, United Kingdom"
1711,7149,0,NULL,NULL,NULL,NULL,48.8644,2.38038,EUR,u09typmrffct8kmvz6pe,right,km/h,CET,limp.layers.capacity,Paris,Ile-de-France,"ESCP Europe Conseil - Junior Entreprise, 79 Avenue de la République, 75011 Paris, France"
1712,7150,0,NULL,NULL,NULL,NULL,48.8534,2.3488,EUR,u09tvmqrep8np02g7x9y,right,km/h,CET,estate.spells.blend,,Île-de-France,"Paris, France"
1713,7152,0,NULL,NULL,NULL,NULL,48.7585,2.16635,EUR,u09t3k1qxt0x5z50qn4k,right,km/h,CET,quarrel.pigs.stew,,Ile-de-France,"HEC Paris, Route des Loges, 78350 Jouy-en-Josas, France"
1714,7153,0,NULL,NULL,NULL,NULL,48.4056,2.68469,EUR,u09gm5fzjchp36rn3hqq,right,km/h,CET,mole.wished.taster,,Ile-de-France,"Institut Européen d'Administration des Affaires, Rue du Plessis Mornay, 77300 Fontainebleau, France"
1715,7154,0,NULL,NULL,NULL,NULL,28.5402,77.1646,INR,ttnf7gtd88dq1k5j0md0,left,km/h,IST,impaled.attention.booms,"New Delhi",Delhi,"Jawaharlal Nehru University, Street A, Munirka DDA Flats, Vasant Vihar Tehsil, New Delhi - 110067, Delhi, India"
1716,7155,0,NULL,NULL,NULL,NULL,59.2196,17.9401,SEK,u6sbbhxdcs4mp1uf3nxd,right,km/h,CET,runners.speech.drain,,,"Karolinska Institute campus Flemingsberg, Blickagången, 141 57 Flemingsberg, Sweden"
1717,7157,0,NULL,NULL,NULL,NULL,51.5264,-0.161147,GBP,gcpvhk4duzzfvxsdd5bf,left,mph,GMT,stands.gears.action,London,England,"London Business School, Taunton Place, London, NW1 6BH, United Kingdom"
1718,7158,0,NULL,NULL,NULL,NULL,56.9591,24.1076,EUR,ud1hh94dunfj4gtsujj3,right,km/h,EET,basher.inhaler.mass,Riga,Vidzeme,"Stockholm School of Economics in Riga, Strēlnieku iela 4A, Riga, LV-1605, Latvia"
1719,7159,0,NULL,NULL,NULL,NULL,44.0086,11.7446,EUR,srb67780vtng780dh97j,right,km/h,CET,banquets.yards.fraught,,Emilia-Romagna,"Bocconi, Forlì-Cesena, Italy"
1720,7161,0,NULL,NULL,NULL,NULL,26.9167,87.9167,NPR,tuy90s4byyuwccjn8x40,left,km/h,+0545,dignifying.boil.thankful,,"Eastern Region","Ilām, Mechī Zone, Nepal"
1721,7162,0,NULL,NULL,NULL,NULL,37.7861,-122.448,USD,9q8yvwezu9zxq729b2x0,right,mph,PST,claps.grab.game,,California,"University of California, San Francisco, San Francisco County, California, United States of America"
1722,7163,0,NULL,NULL,NULL,NULL,50.0832,14.4416,CZK,u2fkbtk5dxhjw489bwt5,right,km/h,CET,narrow.comments.tuned,Prague,Prague,"University of Economics, Prague, Italská, 100 00 Prague, Czechia"
1723,7164,0,NULL,NULL,NULL,NULL,31.9079,34.8133,ILS,sv8v80wk9wk6wezfxf5b,right,km/h,IST,sprouts.entertainer.watch,,"Center District","Weizmann Institute of Science, Menachem Begin, 7624012 Rehovot, Israel"
1724,7165,0,NULL,NULL,NULL,NULL,50.4005,7.61328,EUR,u0vqtppu4r2f1b8wfh8d,right,km/h,CET,dabble.resists.habit,"Landkreis Mayen-Koblenz",Rhineland-Palatinate,"WHU Otto Beisheim School of Management, Burgplatz, 56179 Vallendar, Germany"
1725,8189,0,NULL,NULL,NULL,NULL,51.7587,-1.25567,GBP,gcpn7qmskf3syywwjb2t,left,mph,GMT,newly.sank.tinsel,Oxford,England,"Oxford University Museum of Natural History, Parks Road, Oxford, OX1 3PW, United Kingdom"
1726,8190,0,NULL,NULL,NULL,NULL,37.4313,-122.169,USD,9q9hgynvpqws7xwssn9r,right,mph,PST,regard.dive.joke,,California,"Stanford University, 408 Panama Mall, Stanford, Santa Clara County, CA 94305, United States of America"
1727,8191,0,NULL,NULL,NULL,NULL,42.3679,-71.1268,USD,drt3j2z4cye4ctrmz2j1,right,mph,EST,influencing.hears.jazzy,Boston,Massachusetts,"Harvard University, Holton Street, Boston, MA 02134-1307, United States of America"
1728,8192,0,NULL,NULL,NULL,NULL,34.137,-118.125,USD,9q5fpyry9294fn5wnw56,right,mph,PST,deeper.bars.school,Pasadena,California,"California Institute of Technology, San Pasqual Street, Pasadena, CA 91106, United States of America"
1729,8193,0,NULL,NULL,NULL,NULL,42.3582,-71.0966,USD,drt2ypj48h47e50g536r,right,mph,EST,jolly.ships.press,Cambridge,Massachusetts,"Massachusetts Institute of Technology, Memorial Drive, Cambridge, MA 02238, United States of America"
1730,8194,0,NULL,NULL,NULL,NULL,52.1999,0.119739,GBP,u120fwxnnjexgssutm31,left,mph,GMT,visits.claps.rating,Cambridge,England,"Fitzwilliam Museum, Trumpington Street, Cambridge, CB2 1RB, United Kingdom"
1731,8195,0,NULL,NULL,NULL,NULL,33.6468,-117.836,USD,9mupqt4wbv2ggfj78953,right,mph,PST,populated.eagles.remember,Irvine,California,"Law (Berkeley Place South), East Peltason Drive, Irvine, CA 92616, United States of America"
1732,8196,0,NULL,NULL,NULL,NULL,41.2571,-72.9897,USD,drk4ends1qtdj1dz8c74,right,mph,EST,song.axed.lions,,Connecticut,"Yale University, West Haven, Connecticut, United States of America"
1733,8197,0,NULL,NULL,NULL,NULL,40.3387,-74.6584,USD,dr4vmp7mvfpf4jzmqycu,right,mph,EST,asking.budget.seated,,"New Jersey","Princeton University, Peck Place, Princeton, NJ 08540, United States of America"
1734,8198,0,NULL,NULL,NULL,NULL,41.7914,-87.6008,USD,dp3twxgh83h2xj93tsxj,right,mph,CST,timing.kind.remind,Chicago,Illinois,"The University of Chicago, 5801 South Ellis Avenue, Chicago, IL 60637, United States of America"
1735,8199,0,NULL,NULL,NULL,NULL,51.499,-0.175641,GBP,gcpuup055mb7kr96x8vy,left,mph,GMT,horses.fruit.behind,London,England,"Imperial College London, Exhibition Road, London, SW7 2AZ, United Kingdom"
1736,8200,0,NULL,NULL,NULL,NULL,39.3302,-76.6219,USD,dqcx8rvej3hgp83ux14n,right,mph,EST,dared.encounter.awards,Baltimore,Maryland,"Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America"
1737,8201,0,NULL,NULL,NULL,NULL,39.9493,-75.1896,USD,dr4e3089f23ufd095n3u,right,mph,EST,gosh.trim.torch,Philadelphia,Pennsylvania,"University of Pennsylvania, Annenberg Plaza, Philadelphia, PA 19104, United States of America"
1738,8202,0,NULL,NULL,NULL,NULL,47.3773,8.54751,CHF,u0qjd8b0gmue6dgpv56x,right,km/h,CET,shopping.spoils.hurray,Zurich,Zurich,"ETH Merchandise Store, Sonneggstrasse 3, 8092 Zurich, Switzerland"
1739,8203,0,NULL,NULL,NULL,NULL,34.0709,-118.447,USD,9q5cbdmtk252qm8d6zy8,right,mph,PST,stir.clean.wrong,"Los Angeles",California,"University of California, Los Angeles, Thayer Avenue, Los Angeles, CA 90095, United States of America"
1740,8204,0,NULL,NULL,NULL,NULL,51.5236,-0.132977,GBP,gcpvhgx4t7tqgfyjdf3g,left,mph,GMT,year.tubes.local,London,England,"Petrie Museum of Egyptian Archeology, Malet Place, London, WC1E 6BT, United Kingdom"
1741,8205,0,NULL,NULL,NULL,NULL,40.8078,-73.9616,USD,dr72huyf2y7d3mk1bek6,right,mph,EST,noisy.tribes.hugs,"New York","New York","Columbia University, Broadway, New York, NY 10027, United States of America"
1742,8206,0,NULL,NULL,NULL,NULL,43.6635,-79.3978,CAD,dpz83k8q4572k2vhsudc,right,km/h,EST,safest.relaxed.infuses,Toronto,Ontario,"University of Toronto, Grenville Street, Toronto, ON M4Y 1X5, Canada"
1743,8207,0,NULL,NULL,NULL,NULL,42.4506,-76.4784,USD,dr997xyhshhk77fbnrgu,right,mph,EST,spark.volume.fleet,Ithaca,"New York","Cornell University, Ithaca, NY 14850, United States of America"
1744,8208,0,NULL,NULL,NULL,NULL,36.0002,-78.9442,USD,dnrug9ds457vd6f0b0k8,right,mph,EST,lands.large.salad,Durham,"North Carolina","Duke University, West Main Street, Durham, NC 27708, United States of America"
1745,8209,0,NULL,NULL,NULL,NULL,40.0023,116.321,CNY,wx4ewfnq4zkmr9pzde5j,right,km/h,CST,gravest.curtail.blizzard,"Haidian District",Beijing,"Tsinghua University, 30 Shuangqing Road, Wudaokou, 100084 Beijing, China"
1746,8210,0,NULL,NULL,NULL,NULL,42.2942,-83.71,USD,dps2x5kjwsyyvpcnx57e,right,mph,EST,flock.trips.eaten,"Ann Arbor",Michigan,"University of Michigan, 500 South State Street, Ann Arbor, MI 48109, United States of America"
1747,8211,0,NULL,NULL,NULL,NULL,39.9917,116.304,CNY,wx4ew83bw5grzz4j2bdf,right,km/h,CST,scanning.panic.among,"Haidian District",Beijing,"Peking University, 5号 颐和园路, 稻香园北社区, Beijing, China"
1748,8212,0,NULL,NULL,NULL,NULL,42.0551,-87.6758,USD,dp3xhzukv9bv46p5x2e1,right,mph,CST,cherry.likes.commented,,Illinois,"Northwestern University, 633 Clark Street, Evanston, IL 60208, United States of America"
1749,8213,0,NULL,NULL,NULL,NULL,1.2962,103.777,SGD,w21z3ebncj8bcjkddypd,left,km/h,+08,porch.drips.left,,,"National University of Singapore, Kent Ridge Crescent, Singapore 117356, Singapore"
1750,8214,0,NULL,NULL,NULL,NULL,40.7293,-73.9963,USD,dr5rsnt9471gr3drcdqs,right,mph,EST,mock.bound.across,"New York","New York","New York University, Washington Square North, New York, NY 10012, United States of America"
1751,8215,0,NULL,NULL,NULL,NULL,51.5146,-0.116431,GBP,gcpvj3gnnzz50736xrc6,left,mph,GMT,boots.beard.taking,London,England,"London School of Economics and Political Science, Houghton Street, London, WC2A 2AE, United Kingdom"
1752,8216,0,NULL,NULL,NULL,NULL,40.4442,-79.9427,USD,dppnhfekrxkhgxz2mpsy,right,mph,EST,wheels.steps.trap,Pittsburgh,Pennsylvania,"Carnegie Mellon University, Schenley Drive Extension, Pittsburgh, PA 15213, United States of America"
1753,8217,0,NULL,NULL,NULL,NULL,47.6543,-122.308,USD,c23p0g4n8cf6nyfej8qy,right,mph,PST,gravy.brave.swift,Seattle,Washington,"University of Washington, Mary Gates Memorial Drive Northeast, Seattle, WA 98105, United States of America"
1754,8218,0,NULL,NULL,NULL,NULL,55.9441,-3.18837,GBP,gcvwr2q3ce8qgw55v99j,left,mph,GMT,letter.shrimp.engine,"City of Edinburgh",Scotland,"University of Edinburgh, Ascham Court, City of Edinburgh, EH8 9NT, United Kingdom"
1755,8219,0,NULL,NULL,NULL,NULL,-37.7971,144.961,AUD,r1r0fxm851stu66kmgt1,left,km/h,AEDT,robot.riots.damp,Melbourne,Victoria,"University of Melbourne, Flemington Road, Melbourne VIC 3010, Australia"
1756,8220,0,NULL,NULL,NULL,NULL,48.1497,11.5805,EUR,u281zt2smgpy5xvecseg,right,km/h,CET,smoothly.beans.track,Munich,Bavaria,"Universitätsbibliothek der LMU München, Geschwister-Scholl-Platz, 80539 Munich, Germany"
1757,8221,0,NULL,NULL,NULL,NULL,32.8794,-117.231,USD,9mueh3dbj7ec9j0ug6fm,right,mph,PST,tricks.half.factories,"San Diego",California,"University of California, San Diego, 9500 Gilman Drive, San Diego, CA 92093, United States of America"
